Date, Odometer [km], Battery Energy Out (Operating) [kJ], Battery Energy In (Charging)[kJ], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-05-01,-0.0565972222222,00.0792968983334,00000000000000.0,00000000000000.0,000.122777777778,00.0213888888889                                                                                                                                                                                                     

Time Stamp, Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Vehicle Speed [km/h], Motor Velocity [RPM], SOC [%], Charging, Operating, Running
07:27:48,0.9,315.41,0.283869,0,0,0.0,0.0,0,44,0,1,0,
07:27:49,0.8,315.41,0.252328,0,0,0.0,0.0,0,44,0,1,0,
07:27:50,0.7,315.41,0.220787,0,0,0.0,0.0,0,44,0,1,0,
07:27:51,0.9,315.41,0.283869,0,0,0.0,0.0,0,44,0,1,0,
07:27:52,0.8,315.4,0.25232,0,0,0.0,0.0,0,44,0,1,0,
07:27:53,0.9,315.41,0.283869,0,0,0.0,0.0,0,44,0,1,0,
07:27:54,0.8,315.38,0.252304,0,0,0.0,0.0,0,44,0,1,0,
07:27:55,0.7,315.41,0.220787,0,0,0.0,0.0,0,44,0,1,0,
07:27:56,0.7,315.4,0.22078,0,0,0.0,0.0,0,44,0,1,0,
07:27:57,0.7,315.39,0.220773,0,0,0.0,0.0,0,44,0,1,0,
07:27:58,0.7,315.38,0.220766,0,0,0.0,0.0,0,44,0,1,0,
07:27:59,0.7,315.39,0.220773,0,0,0.0,0.0,0,44,0,1,0,
07:28:00,0.7,315.39,0.220773,0,0,0.0,0.0,0,44,0,1,0,
07:28:01,0.7,315.39,0.220773,0,0,0.0,0.0,0,44,0,1,0,
07:28:01,0,0,0,0,0,0,0,0,0,0,0,0,
07:28:02,0.9,315.36,0.283824,0,0,0.0,0.0,0,44,0,1,0,
07:28:03,0.9,315.35,0.283815,0,0,0.0,0.0,0,44,0,1,0,
07:28:04,0.8,315.36,0.252288,0,0,0.0,0.0,0,44,0,1,0,
07:28:05,0.7,315.36,0.220752,0,0,0.0,0.0,0,44,0,1,0,
07:28:06,0.8,315.35,0.25228,0,0,0.0,0.0,0,44,0,1,0,
07:28:07,0.7,315.35,0.220745,0,0,0.0,0.0,0,44,0,1,0,
07:28:08,0.7,315.36,0.220752,0,0,0.0,0.0,0,44,0,1,0,
07:28:09,0.7,315.36,0.220752,0,0,0.0,0.0,0,44,0,1,0,
07:28:10,0.7,315.35,0.220745,0,0,0.0,0.0,0,44,0,1,0,
07:28:11,0.7,315.35,0.220745,0,0,0.0,0.0,0,44,0,1,0,
07:28:12,0.7,315.35,0.220745,0,0,0.0,0.0,0,44,0,1,0,
07:28:13,0.7,315.33,0.220731,0,0,0.0,0.0,0,44,0,1,0,
07:28:14,0.7,315.35,0.220745,0,0,0.0,0.0,0,44,0,1,0,
07:28:15,0.7,315.34,0.220738,0,0,0.0,0.0,0,44,0,1,0,
07:28:16,0.7,315.35,0.220745,0,0,0.0,0.0,0,44,0,1,0,
07:28:17,0.7,315.34,0.220738,0,0,0.0,0.0,0,44,0,1,0,
07:28:18,0.7,315.34,0.220738,0,0,0.0,0.0,0,44,0,1,0,
