Date, Odometer [km], Battery Energy Out (Operating) [kWh], Battery Energy In (Charging)[kWh], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-05-02,00051.6723090284,000018.680624504,00000000000000.0,00000000000000.0,0002.09666666668,0001.85500000012                                                                                                                                                                                                   

Time Stamp, SOC [%], Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Motor Controller Capacitor Voltage [V], Vehicle Speed [km/h], Motor Velocity [RPM], Current Highest Priority Fault, Traction State, Maximum Battery Discharge Current [A], Maximum Battery Charge Current [A], Motor Temperature [Celcius], Motor Controller Heatsink Temperature [Celcius], Battery Pack Highest Temperature [Celcius], Batt High Temp ID, Batter Pack Lowest Temperature [Celcius], Batt Low Temp ID, Charging, Operating, Running
14:24:01,72,14.1,313.34,4.418094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14:24:02,72,14.5,313.36,4.54372,0,16,210.375,311.625,23.0625,1152,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:03,72,11.9,313.42,3.729698,0,12,208.0625,311.75,23.0625,1153,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:04,72,10.1,313.49,3.166249,0,12,211.9375,311.625,23.0,1151,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:05,72,12.2,313.51,3.824822,0,13,208.0625,311.75,23.0,1150,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:06,72,13.2,313.44,4.137408,0,12,207.9375,312.0,22.9375,1147,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:07,72,14.7,313.38,4.606686,0,15,206.875,311.4375,22.8125,1142,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:08,72,16.0,313.28,5.01248,0,16,207.0,312.0,22.75,1139,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:09,72,17.1,313.18,5.355378,0,19,206.6875,311.625,22.75,1139,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:10,72,18.4,313.14,5.761776,0,21,205.25,311.5625,22.8125,1139,0,2,250,-100,42,43,23,2,22,1,0,1,1,
14:24:11,72,18.8,313.1,5.88628,0,20,208.1875,311.5625,22.8125,1142,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:12,72,19.4,313.09,6.073946,0,19,209.1875,311.4375,22.875,1143,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:13,71,18.3,313.04,5.728632,0,19,210.625,311.625,22.8125,1143,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:14,71,18.1,313.1,5.66711,0,20,210.125,311.3125,22.9375,1147,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:15,71,20.9,312.99,6.541491,0,24,211.25,310.8125,22.875,1143,0,2,250,-100,41,43,23,2,22,1,0,1,1,
14:24:16,71,19.4,312.97,6.071618,0,19,211.375,310.4375,22.9375,1147,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:17,71,19.3,313.01,6.041093,0,20,209.125,311.5625,23.0,1150,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:18,71,16.8,313.06,5.259408,0,19,212.875,311.5625,23.0,1151,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:19,71,19.4,313.05,6.07317,0,20,207.9375,311.3125,22.9375,1147,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:20,71,19.1,313.07,5.979637,0,21,207.75,311.625,22.9375,1148,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:21,71,19.7,313.0,6.1661,0,21,208.3125,311.625,22.875,1146,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:22,71,20.7,312.99,6.478893,0,19,209.3125,311.1875,22.9375,1146,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:23,71,19.7,313.03,6.166691,0,21,209.3125,310.9375,22.9375,1148,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:24,71,18.4,312.97,5.758648,0,21,210.1875,311.3125,22.9375,1147,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:25,71,19.7,312.99,6.165903,0,21,212.125,311.1875,23.0,1150,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:26,71,19.7,313.05,6.167085,0,20,209.125,311.625,23.0,1148,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:27,71,18.8,312.93,5.883084,0,19,210.25,310.9375,22.9375,1146,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:28,71,18.3,313.06,5.728998,0,19,211.75,311.5625,23.0,1149,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:29,71,18.4,313.07,5.760488,0,21,210.25,311.1875,23.0,1149,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:30,71,17.6,313.1,5.51056,0,18,209.1875,310.9375,23.0,1149,0,2,250,-100,42,43,23,2,22,1,0,1,1,
14:24:31,71,17.5,313.09,5.479075,0,17,208.125,311.75,23.0,1149,0,2,250,-100,41,43,23,2,22,1,0,1,1,
14:24:32,71,17.6,313.12,5.510912,0,18,209.3125,311.4375,22.9375,1147,0,2,250,-100,42,43,23,2,22,1,0,1,1,
14:24:33,71,18.4,313.14,5.761776,0,19,206.875,311.75,23.0,1149,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:34,71,17.7,313.14,5.542578,0,18,209.3125,311.4375,22.9375,1148,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:35,71,17.5,313.13,5.479775,0,18,209.3125,310.9375,23.0,1149,0,2,250,-100,43,43,23,1,22,3,0,1,1,
14:24:36,71,15.5,313.21,4.854755,0,17,213.0,310.9375,22.9375,1148,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:37,71,15.9,313.18,4.979562,0,17,208.125,311.5625,23.0,1150,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:38,71,16.3,313.23,5.105649,0,16,211.75,311.875,23.0,1150,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:39,71,16.4,313.28,5.137792,0,17,208.375,311.625,23.0625,1152,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:40,71,13.2,313.33,4.135956,0,14,209.125,310.9375,23.0625,1152,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:41,71,12.1,313.44,3.792624,0,14,210.875,311.5625,23.0625,1154,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:42,71,10.6,313.55,3.32363,0,13,209.3125,311.75,23.125,1156,0,2,250,-100,42,43,23,2,22,1,0,1,1,
14:24:43,71,10.8,313.58,3.386664,0,11,207.375,311.75,23.125,1156,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:44,71,9.8,313.68,3.074064,0,8,207.9375,311.875,23.0625,1154,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:45,71,9.5,313.74,2.98053,0,12,210.625,311.625,23.0,1151,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:46,71,8.5,313.75,2.666875,0,12,209.0625,312.125,23.0,1151,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:47,71,9.4,313.78,2.949532,0,8,208.375,312.125,23.0,1150,0,2,250,-100,47,43,23,2,22,1,0,1,1,
14:24:48,71,11.0,313.78,3.45158,0,8,207.3125,312.5,22.9375,1147,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:24:49,71,9.1,313.84,2.855944,0,9,206.1875,312.25,23.0,1151,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:50,71,7.2,313.91,2.260152,0,10,206.125,312.625,23.0625,1152,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:24:51,71,6.7,313.96,2.103532,0,6,205.375,312.0,23.0,1151,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:24:52,71,7.0,313.99,2.19793,0,6,205.0625,312.75,23.0,1151,0,2,250,-100,48,43,23,2,22,1,0,1,1,
14:24:53,71,6.6,314.06,2.072796,0,4,203.6875,312.625,23.0,1151,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:24:54,71,5.5,314.11,1.727605,0,4,203.9375,312.25,23.0,1150,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:24:55,71,5.8,314.17,1.822186,0,4,202.75,312.625,23.0,1151,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:24:56,71,5.1,314.14,1.602114,0,5,205.375,312.375,22.9375,1148,0,2,250,-100,45,42,23,2,22,1,0,1,1,
14:24:57,71,6.1,314.18,1.916498,0,5,205.3125,313.0625,23.0,1150,0,2,250,-100,45,42,23,2,22,1,0,1,1,
14:24:58,71,6.4,314.19,2.010816,0,5,206.25,312.875,22.9375,1148,0,2,250,-100,42,42,23,2,22,1,0,1,1,
14:24:59,71,6.5,314.17,2.042105,0,5,203.3125,312.0,22.9375,1146,0,2,250,-100,43,42,23,2,22,1,0,1,1,
14:25:00,71,8.0,314.12,2.51296,0,8,206.25,312.875,22.9375,1146,0,2,250,-100,44,42,23,2,22,1,0,1,1,
14:25:01,71,8.1,314.1,2.54421,0,8,208.625,312.875,22.875,1144,0,2,250,-100,45,42,23,2,22,1,0,1,1,
14:25:01,71,7.6,314.07,2.386932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14:25:02,71,7.7,314.09,2.418493,0,6,208.6875,312.375,22.9375,1146,0,2,250,-100,45,42,23,2,22,1,0,1,1,
14:25:03,71,8.8,314.06,2.763728,0,8,206.125,311.75,22.875,1144,0,2,250,-100,46,42,23,2,22,1,0,1,1,
14:25:04,71,11.3,314.01,3.548313,0,10,206.375,312.0,22.8125,1142,0,2,250,-100,46,42,23,2,22,1,0,1,1,
14:25:05,71,11.4,313.89,3.578346,0,12,206.125,311.875,22.75,1139,0,2,250,-100,46,42,23,2,22,1,0,1,1,
14:25:06,71,12.7,313.82,3.985514,0,14,206.4375,312.5,22.75,1138,0,2,250,-100,45,42,23,2,22,1,0,1,1,
14:25:07,71,15.4,313.74,4.831596,0,16,204.9375,311.625,22.8125,1140,0,2,250,-100,44,42,23,2,22,1,0,1,1,
14:25:08,71,13.3,313.79,4.173407,0,15,207.0625,312.5,22.9375,1146,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:09,71,12.7,313.75,3.984625,0,14,208.9375,312.0,22.9375,1146,0,2,250,-100,43,42,23,2,22,1,0,1,1,
14:25:10,71,11.1,313.82,3.483402,0,12,210.625,311.875,23.0,1150,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:11,71,11.7,313.8,3.67146,0,10,212.75,311.4375,22.9375,1148,0,2,250,-100,43,42,23,2,22,1,0,1,1,
14:25:12,71,13.9,313.75,4.361125,0,12,206.375,312.25,23.0,1149,0,2,250,-100,41,42,23,2,22,1,0,1,1,
14:25:13,71,14.8,313.76,4.643648,0,14,207.0625,311.875,22.9375,1146,0,2,250,-100,44,42,23,2,22,1,0,1,1,
14:25:14,71,14.8,313.7,4.64276,0,16,209.3125,311.5625,22.875,1143,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:25:15,71,15.5,313.63,4.861265,0,19,204.375,312.0,22.8125,1142,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:25:16,71,17.1,313.45,5.359995,0,20,207.375,312.25,22.75,1139,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:25:17,71,19.2,313.36,6.016512,0,22,206.4375,311.1875,22.75,1138,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:25:18,71,20.7,313.23,6.483861,0,21,211.9375,311.625,22.75,1138,0,2,250,-100,45,43,23,2,22,1,0,1,1,
14:25:19,71,22.7,313.1,7.10737,0,26,204.25,310.6875,22.75,1138,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:20,71,23.0,313.01,7.19923,0,26,210.0,311.0625,22.75,1137,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:25:21,71,25.7,312.96,8.043072,0,27,209.125,311.1875,22.8125,1141,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:25:22,71,25.8,312.89,8.072562,0,28,211.5,310.8125,22.8125,1142,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:25:23,71,25.8,312.74,8.068692,0,29,212.875,311.625,22.8125,1140,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:24,71,26.7,312.76,8.350692,0,30,208.6875,310.9375,22.875,1143,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:25,71,23.5,312.86,7.35221,0,26,210.1875,311.3125,23.0,1152,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:26,71,20.7,312.94,6.477858,0,24,210.4375,311.1875,23.0625,1155,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:25:27,71,19.8,312.99,6.197202,0,22,214.0625,311.625,23.0625,1155,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:25:28,71,20.7,312.94,6.477858,0,24,210.8125,311.75,22.9375,1148,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:25:29,71,23.1,312.94,7.228914,0,26,207.9375,310.9375,22.9375,1146,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:30,71,21.8,312.79,6.818822,0,26,211.5,311.75,22.875,1145,0,2,250,-100,43,43,23,2,22,1,0,1,1,
14:25:31,71,23.3,312.85,7.289405,0,25,211.5625,310.8125,22.875,1144,0,2,250,-100,46,43,23,2,22,1,0,1,1,
14:25:32,71,25.9,312.69,8.098671,0,29,207.75,311.3125,22.8125,1141,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:33,71,28.6,312.54,8.938644,0,32,209.4375,310.6875,22.75,1138,0,2,250,-100,44,43,23,2,22,1,0,1,1,
14:25:34,71,28.6,312.33,8.932638,0,36,206.0625,310.6875,22.6875,1136,0,2,250,-100,42,43,23,2,22,1,0,1,1,
14:25:35,71,29.3,312.4,9.15332,0,32,208.5625,310.6875,22.875,1143,0,2,250,-100,42,43,23,2,22,1,0,1,1,
14:25:36,71,27.3,312.37,8.527701,0,33,209.9375,310.6875,22.9375,1147,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:25:37,71,26.3,312.48,8.218224,0,30,211.25,311.1875,23.0625,1154,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:38,71,27.3,312.49,8.530977,0,31,210.25,310.8125,23.0,1149,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:25:39,71,28.4,312.35,8.87074,0,30,211.3125,311.0625,22.9375,1146,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:25:40,71,28.5,312.3,8.90055,0,32,208.6875,310.1875,22.8125,1143,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:41,71,28.1,312.27,8.774787,0,31,213.3125,310.1875,22.875,1145,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:25:42,71,28.3,312.27,8.837241,0,34,208.375,310.0,22.9375,1146,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:25:43,71,29.2,312.25,9.1177,0,32,211.375,310.4375,22.9375,1148,0,2,250,-100,40,44,23,2,22,1,0,1,1,
14:25:44,71,28.8,312.19,8.991072,0,33,211.9375,310.125,22.9375,1146,0,2,250,-100,41,44,23,2,22,1,0,1,1,
14:25:45,71,30.7,312.11,9.581777,0,34,211.25,310.9375,22.875,1144,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:46,71,33.6,311.88,10.479168,0,38,209.1875,309.875,22.6875,1135,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:25:47,71,33.4,311.85,10.41579,0,40,209.4375,309.625,22.8125,1140,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:25:48,71,32.3,311.89,10.074047,0,36,215.625,310.1875,22.9375,1147,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:49,71,28.9,312.0,9.0168,0,33,213.1875,310.1875,23.0625,1153,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:50,71,27.9,312.14,8.708706,0,31,216.9375,310.125,23.0625,1155,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:51,71,26.0,312.2,8.1172,0,27,215.9375,310.4375,23.125,1156,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:25:52,71,28.4,312.15,8.86506,0,33,208.25,309.875,22.9375,1148,0,2,250,-100,41,44,23,2,22,1,0,1,1,
14:25:53,71,26.1,312.27,8.150247,0,28,213.5,310.3125,23.0625,1155,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:25:54,71,23.8,312.36,7.434168,0,26,212.125,310.125,23.125,1156,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:25:55,71,24.4,312.41,7.622804,0,25,213.5,310.4375,23.0625,1155,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:25:56,71,22.3,312.46,6.967858,0,25,210.8125,310.4375,23.0625,1152,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:25:57,71,23.1,312.42,7.216902,0,25,212.125,310.4375,23.0,1150,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:25:58,71,22.8,312.45,7.12386,0,25,212.375,310.6875,23.0,1149,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:25:59,71,22.9,312.43,7.154647,0,24,212.1875,310.8125,22.9375,1148,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:00,71,23.5,312.4,7.3414,0,26,209.9375,310.4375,22.9375,1147,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:01,71,23.4,312.39,7.309926,0,25,213.625,310.9375,22.9375,1147,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:01,71,22.9,312.5,7.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14:26:02,71,22.2,312.48,6.937056,0,24,210.125,310.8125,23.0,1150,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:03,71,21.3,312.59,6.658167,0,22,212.9375,310.9375,23.0625,1152,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:04,71,20.8,312.65,6.50312,0,21,210.1875,311.0625,23.0625,1154,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:05,71,19.8,312.7,6.19146,0,24,209.4375,311.75,23.0625,1152,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:06,71,19.4,312.7,6.06638,0,19,208.6875,311.75,23.0,1151,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:07,71,18.9,312.72,5.910408,0,21,208.6875,310.6875,23.0,1149,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:08,71,21.5,312.65,6.721975,0,23,208.8125,310.9375,22.875,1144,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:09,71,23.6,312.57,7.376652,0,23,211.5,310.6875,22.8125,1140,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:10,71,21.8,312.49,6.812282,0,22,209.8125,310.8125,22.875,1144,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:11,71,22.3,312.5,6.96875,0,26,207.5625,310.8125,22.875,1144,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:26:12,71,22.9,312.49,7.156021,0,26,208.9375,310.6875,22.9375,1146,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:13,71,24.3,312.44,7.592292,0,28,211.3125,310.9375,22.875,1144,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:14,71,24.6,312.41,7.685286,0,27,208.625,311.1875,22.875,1144,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:15,71,24.1,312.38,7.528358,0,28,211.125,310.9375,22.9375,1145,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:16,71,23.5,312.47,7.343045,0,27,212.125,311.0625,23.0,1149,0,2,250,-100,45,44,23,1,22,3,0,1,1,
14:26:17,71,21.4,312.51,6.687714,0,23,213.125,311.0625,23.0625,1152,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:18,71,21.7,312.55,6.782335,0,25,210.125,310.9375,23.0625,1152,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:19,71,23.9,312.58,7.470662,0,24,211.5625,310.8125,23.0,1147,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:20,71,24.0,312.48,7.49952,0,26,209.6875,310.6875,22.875,1144,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:21,71,22.5,312.49,7.031025,0,27,208.4375,310.3125,22.875,1145,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:22,71,23.8,312.46,7.436548,0,27,214.0,310.9375,22.9375,1145,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:23,71,23.2,312.41,7.247912,0,28,210.125,310.6875,22.875,1145,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:26:24,71,24.5,312.41,7.654045,0,28,208.8125,310.9375,22.9375,1146,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:25,71,22.0,312.42,6.87324,0,25,214.75,310.4375,22.9375,1148,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:26,71,23.0,312.51,7.18773,0,26,208.9375,310.6875,23.0,1152,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:27,71,21.7,312.57,6.782769,0,23,214.6875,311.1875,23.0625,1153,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:28,71,21.0,312.54,6.56334,0,22,212.625,311.0625,23.0,1151,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:29,71,21.9,312.51,6.843969,0,23,212.125,310.3125,23.0,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:30,71,22.1,312.47,6.905587,0,27,207.5,310.125,22.9375,1145,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:31,71,22.4,312.48,6.999552,0,22,213.9375,311.3125,22.9375,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:32,71,21.8,312.58,6.814244,0,20,208.875,310.8125,23.0,1151,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:33,70,20.6,312.65,6.44059,0,21,215.0625,311.0625,23.0625,1153,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:34,70,19.0,312.69,5.94111,0,22,209.0625,310.4375,23.0625,1153,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:35,70,17.8,312.74,5.566772,0,20,208.9375,310.8125,23.0625,1153,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:36,70,18.8,312.77,5.880076,0,20,210.1875,310.6875,23.0625,1152,0,2,250,-100,47,44,23,2,22,1,0,1,1,
14:26:37,70,17.6,312.76,5.504576,0,18,210.5625,311.5625,23.0,1151,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:38,70,17.6,312.84,5.505984,0,16,207.75,311.3125,23.0625,1151,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:39,70,16.8,312.88,5.256384,0,19,207.5,311.625,23.0,1151,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:40,70,16.5,312.94,5.16351,0,18,209.0625,311.75,23.0625,1152,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:26:41,70,16.7,313.01,5.227267,0,14,209.0625,311.0625,23.0,1149,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:42,70,18.4,312.95,5.75828,0,16,210.625,311.3125,22.9375,1147,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:26:43,70,18.1,312.89,5.663309,0,19,210.4375,311.3125,22.875,1144,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:44,70,20.0,312.85,6.257,0,21,207.9375,311.4375,22.875,1143,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:45,70,18.9,312.77,5.911353,0,21,210.375,311.5625,22.875,1144,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:46,70,18.8,312.82,5.881016,0,21,208.875,310.8125,22.9375,1147,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:47,70,19.1,312.85,5.975435,0,17,207.8125,311.5625,23.0,1149,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:48,70,17.8,312.88,5.569264,0,20,209.125,311.0625,22.9375,1148,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:49,70,17.4,312.9,5.44446,0,20,208.1875,311.4375,23.0,1149,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:50,70,17.9,312.89,5.600731,0,20,208.875,311.1875,22.9375,1147,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:51,70,18.5,312.92,5.78902,0,19,205.5625,310.6875,22.9375,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:52,70,19.0,312.87,5.94453,0,19,210.1875,311.1875,22.9375,1147,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:53,70,17.1,312.85,5.349735,0,21,207.1875,310.4375,22.9375,1147,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:26:54,70,18.0,312.89,5.63202,0,20,212.6875,310.9375,23.0,1149,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:55,70,17.5,312.84,5.4747,0,19,210.125,310.5625,22.9375,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:56,70,18.1,312.91,5.663671,0,20,208.8125,310.5625,22.9375,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:26:57,70,19.3,312.84,6.037812,0,21,207.75,310.8125,22.875,1145,0,2,250,-100,46,44,23,2,22,1,0,1,1,
14:26:58,70,20.2,312.85,6.31957,0,21,208.0,311.625,22.9375,1146,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:26:59,70,19.3,312.82,6.037426,0,20,211.5,310.9375,22.9375,1148,0,2,250,-100,45,44,23,2,22,1,0,1,1,
14:27:00,70,18.6,312.87,5.819382,0,19,211.5625,311.1875,22.9375,1148,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:27:01,70,17.6,312.91,5.507216,0,18,209.1875,311.0625,23.0,1150,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:27:02,70,17.4,312.95,5.44533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
14:27:03,70,16.3,312.98,5.101574,0,17,212.6875,310.8125,22.9375,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:27:04,70,17.6,312.96,5.508096,0,20,211.75,311.0625,23.0,1149,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:27:05,70,16.9,312.94,5.288686,0,18,209.625,311.0625,22.9375,1147,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:27:06,70,19.5,312.9,6.10155,0,21,210.1875,311.0625,22.8125,1142,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:27:07,70,17.6,312.85,5.50616,0,21,208.875,310.6875,22.875,1145,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:27:08,70,19.6,312.84,6.131664,0,19,211.5,311.1875,22.9375,1148,0,2,250,-100,43,44,23,2,22,1,0,1,1,
14:27:09,70,19.6,312.86,6.132056,0,20,213.9375,311.1875,22.875,1144,0,2,250,-100,44,44,23,2,22,1,0,1,1,
14:27:10,70,20.1,312.86,6.288486,0,20,211.25,310.9375,22.9375,1146,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:27:11,70,20.0,312.84,6.2568,0,22,208.6875,310.9375,22.9375,1146,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:27:12,70,19.1,312.85,5.975435,0,21,212.25,310.5625,22.9375,1147,0,2,250,-100,42,44,23,2,22,1,0,1,1,
14:27:13,70,19.6,312.81,6.131076,0,21,208.5625,311.0625,22.9375,1147,0,2,250,-100,42,44,23,2,22,1,0,1,1,
