Date, Odometer [km], Battery Energy Out (Operating) [kWh], Battery Energy In (Charging)[kWh], Hours Charging [h], Hours Operating [h], Hours Running [h],,,,,,,,,,,,,,,,,
2015-05-22,0.148454861,0.089419666,0,0,0.166666667,0.020277778,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Time Stamp, SOC [%], Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Motor Controller Capacitor Voltage [V], Vehicle Speed [km/h], Motor Velocity [RPM], Current Highest Priority Fault, Traction State, Maximum Battery Discharge Current [A], Maximum Battery Charge Current [A], Motor Temperature [Celcius], Motor Controller Heatsink Temperature [Celcius], Battery Pack Highest Temperature [Celcius], Batt High Temp ID, Batter Pack Lowest Temperature [Celcius], Batt Low Temp ID, Charging, Operating, Running
13:35:14,48,0.9,314.65,0.283185,0,0,0,311.875,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:35:15,48,0.9,314.66,0.283194,0,0,0,312.125,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:35:16,48,0.8,314.65,0.25172,0,0,0,312.75,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:35:17,48,0.9,314.66,0.283194,0,0,0,311.625,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:35:18,48,0.9,314.67,0.283203,0,0,0,312.125,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:35:19,48,0.9,314.66,0.283194,0,0,0,312,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:35:20,48,0.9,314.66,0.283194,0,0,0,311.875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:35:21,48,0.9,314.66,0.283194,0,0,0,312,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:35:22,48,0.9,314.67,0.283203,0,0,0,312.25,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:23,48,0.9,314.66,0.283194,0,0,0,312,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:35:24,48,0.9,314.67,0.283203,0,0,0,312.625,0,0,17737,0,250,-100,26,33,0,0,0,0,0,1,0
13:35:25,48,0.9,314.67,0.283203,0,0,0,312.5,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:35:26,48,0.9,314.67,0.283203,0,0,0,312.25,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:27,48,0.9,314.67,0.283203,0,0,0,312.375,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:35:28,48,0.9,314.67,0.283203,0,0,0,312.125,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:35:29,48,0.9,314.67,0.283203,0,0,0,312.625,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:35:30,48,0.9,314.66,0.283194,0,0,0,312.75,0,0,17737,0,250,-100,37,33,0,0,0,0,0,1,0
13:35:31,48,0.9,314.66,0.283194,0,0,0,312,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:35:32,48,0.9,314.67,0.283203,0,0,0,312.625,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:33,48,0.9,314.67,0.283203,0,0,0,312.5,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:35:34,48,0.9,314.67,0.283203,0,0,0,312.125,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:35:35,48,0.9,314.66,0.283194,0,0,0,312.5,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:35:36,48,0.9,314.68,0.283212,0,0,0,311.875,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:37,48,0.9,314.67,0.283203,0,0,0,312.25,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:35:38,48,0.9,314.67,0.283203,0,0,0,312.5,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:35:39,48,0.9,314.68,0.283212,0,0,0,312.25,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:35:40,48,0.9,314.67,0.283203,0,0,0,312.375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:41,48,0.9,314.67,0.283203,0,0,0,312.625,0,0,17737,0,250,-100,27,33,0,0,0,0,0,1,0
13:35:42,48,0.9,314.68,0.283212,0,0,0,312,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:35:43,48,0.9,314.68,0.283212,0,0,0,311.625,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:35:44,48,0.9,314.67,0.283203,0,0,0,312,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:35:45,48,0.9,314.67,0.283203,0,0,0,311.625,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:35:46,48,0.9,314.67,0.283203,0,0,0,311.875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:35:47,48,0.9,314.68,0.283212,0,0,0,312.25,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:48,48,0.9,314.68,0.283212,0,0,0,312.125,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:35:49,48,0.9,314.68,0.283212,0,0,0,311.625,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:50,48,0.9,314.69,0.283221,0,0,0,312.8125,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:35:51,48,0.9,314.68,0.283212,0,0,0,313.4375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:35:52,48,0.9,314.69,0.283221,0,0,0,312.25,0,0,17737,0,250,-100,26,33,0,0,0,0,0,1,0
13:35:53,48,0.9,314.68,0.283212,0,0,0,311.5,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:35:54,48,0.9,314.67,0.283203,0,0,0,312.5,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:35:55,48,0.9,314.68,0.283212,0,0,0,312.375,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:35:56,48,0.9,314.69,0.283221,0,0,0,312.625,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:35:57,48,0.9,314.69,0.283221,0,0,0,311.875,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:35:58,48,0.9,314.68,0.283212,0,0,0,312,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:35:59,48,0.9,314.68,0.283212,0,0,0,312.25,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:00,48,0.9,314.69,0.283221,0,0,0,311.3125,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:01,48,0.9,314.69,0.283221,0,0,0,312,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:02,48,0.9,314.69,0.283221,0,0,0,313.3125,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:03,48,0.9,314.69,0.283221,0,0,0,312,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:04,48,0.9,314.68,0.283212,0,0,0,312.375,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:05,48,0.9,314.69,0.283221,0,0,0,312.9375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:06,48,0.9,314.68,0.283212,0,0,0,312.375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:07,48,0.9,314.7,0.28323,0,0,0,312.8125,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:08,48,0.9,314.69,0.283221,0,0,0,312.25,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:09,48,0.9,314.69,0.283221,0,0,0,311.875,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:10,48,0.9,314.69,0.283221,0,0,0,312.5,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:11,48,0.9,314.69,0.283221,0,0,0,312.75,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:36:12,48,0.9,314.7,0.28323,0,0,0,312.25,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:13,48,0.9,314.7,0.28323,0,0,0,312.25,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:14,48,0.9,314.69,0.283221,0,0,0,312,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:15,48,0.9,314.69,0.283221,0,0,0,312.9375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:16,48,0.9,314.7,0.28323,0,0,0,312.25,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:17,48,0.9,314.69,0.283221,0,0,0,312.625,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
13:36:18,48,0.9,314.7,0.28323,0,0,0,312.625,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:19,48,0.9,314.69,0.283221,0,0,0,312.25,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:36:20,48,0.9,314.7,0.28323,0,0,0,312.625,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:21,48,0.9,314.69,0.283221,0,0,0,312,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:22,48,0.9,314.7,0.28323,0,0,0,312.375,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:23,48,0.9,314.7,0.28323,0,0,0,312,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:24,48,0.9,314.7,0.28323,0,0,0,312.375,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:25,48,0.9,314.7,0.28323,0,0,0,312.5,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:26,48,0.9,314.7,0.28323,0,0,0,311.875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:27,48,0.9,314.7,0.28323,0,0,0,312.25,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:28,48,0.9,314.7,0.28323,0,0,0,312,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:29,48,0.9,314.7,0.28323,0,0,0,312,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:30,48,0.9,314.7,0.28323,0,0,0,311.625,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:31,48,0.9,314.7,0.28323,0,0,0,312.25,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:32,48,0.9,314.69,0.283221,0,0,0,313.3125,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:33,48,0.9,314.69,0.283221,0,0,0,312.25,0,0,17737,0,250,-100,26,33,0,0,0,0,0,1,0
13:36:34,48,0.9,314.71,0.283239,0,0,0,312.25,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:35,48,0.9,314.7,0.28323,0,0,0,311.875,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:36,48,0.9,314.71,0.283239,0,0,0,313.4375,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:37,48,0.9,314.7,0.28323,0,0,0,311.625,0,0,17737,0,250,-100,27,33,0,0,0,0,0,1,0
13:36:38,48,0.9,314.7,0.28323,0,0,0,312.375,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:39,48,0.9,314.71,0.283239,0,0,0,312.125,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:40,48,0.9,314.7,0.28323,0,0,0,311.625,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:36:41,48,0.9,314.7,0.28323,0,0,0,312.5,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:42,48,0.9,314.72,0.283248,0,0,0,312.75,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:43,48,0.9,314.71,0.283239,0,0,0,312.625,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:44,48,0.9,314.7,0.28323,0,0,0,312,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:45,48,0.9,314.71,0.283239,0,0,0,312.5,0,0,17737,0,250,-100,26,33,0,0,0,0,0,1,0
13:36:46,48,0.9,314.7,0.28323,0,0,0,312.5,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:47,48,0.9,314.7,0.28323,0,0,0,312.8125,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:48,48,0.9,314.71,0.283239,0,0,0,312,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:49,48,0.9,314.7,0.28323,0,0,0,312.5,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:50,48,0.9,314.7,0.28323,0,0,0,312.375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:51,48,0.9,314.71,0.283239,0,0,0,312.75,0,0,17737,0,250,-100,27,33,0,0,0,0,0,1,0
13:36:52,48,0.9,314.7,0.28323,0,0,0,312.625,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:53,48,0.9,314.72,0.283248,0,0,0,312.5,0,0,17737,0,250,-100,27,33,0,0,0,0,0,1,0
13:36:54,48,0.9,314.7,0.28323,0,0,0,312.25,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:36:55,48,0.9,314.71,0.283239,0,0,0,312.375,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:36:56,48,0.9,314.7,0.28323,0,0,0,311.75,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:36:57,48,0.9,314.71,0.283239,0,0,0,312.125,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:36:58,48,0.9,314.71,0.283239,0,0,0,312.9375,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:36:59,48,0.9,314.71,0.283239,0,0,0,312.625,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:00,48,0.9,314.71,0.283239,0,0,0,312.125,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:01,48,0.9,314.71,0.283239,0,0,0,312.375,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:02,48,0.9,314.7,0.28323,0,0,0,312.75,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:03,48,0.9,314.71,0.283239,0,0,0,313.0625,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:37:04,48,0.9,314.71,0.283239,0,0,0,312.75,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:37:05,48,0.9,314.71,0.283239,0,0,0,312.5,0,0,17737,0,250,-100,27,33,0,0,0,0,0,1,0
13:37:06,48,0.9,314.72,0.283248,0,0,0,311.75,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:07,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:08,48,0.9,314.72,0.283248,0,0,0,311.75,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:09,48,0.9,314.71,0.283239,0,0,0,312.625,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:10,48,0.9,314.71,0.283239,0,0,0,312.75,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:11,48,0.9,314.7,0.28323,0,0,0,312.5,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:12,48,0.9,314.72,0.283248,0,0,0,312.25,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:13,48,0.9,314.71,0.283239,0,0,0,312.125,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:37:14,48,0.9,314.71,0.283239,0,0,0,312.25,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:15,48,0.9,314.71,0.283239,0,0,0,312.5,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:16,48,0.9,314.72,0.283248,0,0,0,312.25,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:17,48,0.9,314.71,0.283239,0,0,0,312,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:18,48,0.9,314.72,0.283248,0,0,0,313.1875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:19,48,0.9,314.73,0.283257,0,0,0,312.25,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:20,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:21,48,0.9,314.71,0.283239,0,0,0,312.375,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:22,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:37:23,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:24,48,0.9,314.71,0.283239,0,0,0,312.8125,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:25,48,0.9,314.71,0.283239,0,0,0,312.625,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:26,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:27,48,0.9,314.72,0.283248,0,0,0,312,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:28,48,0.9,314.73,0.283257,0,0,0,311.4375,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:37:29,48,0.9,314.72,0.283248,0,0,0,311.875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:30,48,0.9,314.72,0.283248,0,0,0,312.5,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:31,48,0.9,314.71,0.283239,0,0,0,312,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:32,48,0.9,314.73,0.283257,0,0,0,311.875,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:33,48,0.8,314.72,0.251776,0,0,0,312.5,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:34,48,0.9,314.73,0.283257,0,0,0,312.25,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:35,48,0.9,314.72,0.283248,0,0,0,312.125,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:36,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:37,48,0.9,314.74,0.283266,0,0,0,312.25,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:37:38,48,0.9,314.72,0.283248,0,0,0,312.8125,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:39,48,0.9,314.73,0.283257,0,0,0,312.625,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:37:40,48,0.9,314.72,0.283248,0,0,0,313.1875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:41,48,0.9,314.73,0.283257,0,0,0,312.125,0,0,17737,0,250,-100,36,33,0,0,0,0,0,1,0
13:37:42,48,0.9,314.72,0.283248,0,0,0,312.375,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:37:43,48,0.9,314.72,0.283248,0,0,0,312.125,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:44,48,0.9,314.72,0.283248,0,0,0,312.9375,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:45,48,0.9,314.73,0.283257,0,0,0,312.125,0,0,17737,0,250,-100,30,33,0,0,0,0,0,1,0
13:37:46,48,0.9,314.73,0.283257,0,0,0,311.875,0,0,17737,0,250,-100,29,33,0,0,0,0,0,1,0
13:37:47,48,0.9,314.73,0.283257,0,0,0,312.25,0,0,17737,0,250,-100,31,33,0,0,0,0,0,1,0
13:37:48,48,0.9,314.73,0.283257,0,0,0,312.125,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:49,48,0.9,314.73,0.283257,0,0,0,311.875,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:50,48,0.9,314.74,0.283266,0,0,0,311.875,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:51,48,0.9,314.72,0.283248,0,0,0,311.5,0,0,17737,0,250,-100,36,33,0,0,0,0,0,1,0
13:37:52,48,0.9,314.73,0.283257,0,0,0,312.125,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:37:53,48,0.9,314.74,0.283266,0,0,0,312.625,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:54,48,0.9,314.73,0.283257,0,0,0,313.0625,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:37:55,48,0.9,314.72,0.283248,0,0,0,312.125,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:37:56,48,0.9,314.73,0.283257,0,0,0,312.75,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:57,48,0.9,314.74,0.283266,0,0,0,312.8125,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:37:58,48,0.9,314.74,0.283266,0,0,0,312.75,0,0,17737,0,250,-100,36,33,0,0,0,0,0,1,0
13:37:59,48,0.9,314.73,0.283257,0,0,0,312.125,0,0,17737,0,250,-100,36,33,0,0,0,0,0,1,0
13:38:00,48,0.9,314.73,0.283257,0,0,0,312.25,0,0,17737,0,250,-100,35,33,0,0,0,0,0,1,0
13:38:01,48,0.9,314.73,0.283257,0,0,0,312.75,0,0,17737,0,250,-100,33,33,0,0,0,0,0,1,0
13:38:02,48,0.9,314.73,0.283257,0,0,0,312.75,0,0,17737,0,250,-100,34,33,0,0,0,0,0,1,0
13:38:03,48,0.9,314.74,0.283266,0,0,0,312.625,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:38:04,48,0.9,314.74,0.283266,0,0,0,311.1875,0,0,17737,0,250,-100,32,33,0,0,0,0,0,1,0
13:38:05,48,0.9,314.73,0.283257,0,0,0,312.75,0,0,17737,0,250,-100,28,33,0,0,0,0,0,1,0
