Date, Odometer [km], Battery Energy Out (Operating) [kWh], Battery Energy In (Charging)[kWh], Hours Charging [h], Hours Operating [h], Hours Running [h]
2015-05-25,00000000000000.0,00.0605392491667,00000000000000.0,00000000000000.0,000.200277777777,00000000000000.0

Time Stamp, SOC [%], Battery Current [A], Battery Voltage [V], Battery Power Out (Operating) [kW], Battery Power In (Charging)[kW], Motor Current [AC A rms], Motor Voltage [AC V rms], Motor Controller Capacitor Voltage [V], Vehicle Speed [km/h], Motor Velocity [RPM], Current Highest Priority Fault, Traction State, Maximum Battery Discharge Current [A], Maximum Battery Charge Current [A], Motor Temperature [Celcius], Motor Controller Heatsink Temperature [Celcius], Battery Pack Highest Temperature [Celcius], Batt High Temp ID, Batter Pack Lowest Temperature [Celcius], Batt Low Temp ID, Charging, Operating, Running
14:44:30,48,1.0,314.63,0.31463,0,0,0,311.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:44:31,48,1.0,314.63,0.31463,0,0,0,312.625,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:44:32,48,1.0,314.63,0.31463,0,0,0,312.25,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:44:33,48,1.0,314.63,0.31463,0,0,0,312.0,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:44:34,48,1.0,314.63,0.31463,0,0,0,312.625,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:35,48,1.0,314.63,0.31463,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:44:36,48,1.0,314.64,0.31464,0,0,0,312.25,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:44:37,48,1.0,314.64,0.31464,0,0,0,311.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:38,48,1.0,314.63,0.31463,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:44:39,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:44:40,48,1.0,314.64,0.31464,0,0,0,312.125,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:44:41,48,0.9,314.63,0.283167,0,0,0,312.75,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:44:42,48,1.0,314.63,0.31463,0,0,0,312.9375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:43,48,1.0,314.63,0.31463,0,0,0,311.875,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:44:44,48,1.0,314.63,0.31463,0,0,0,312.8125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:44:45,48,1.0,314.63,0.31463,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:44:46,48,1.0,314.62,0.31462,0,0,0,311.875,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:44:47,48,1.0,314.64,0.31464,0,0,0,312.375,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:44:48,48,1.0,314.63,0.31463,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:49,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:44:50,48,1.0,314.63,0.31463,0,0,0,311.5,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:51,48,1.0,314.63,0.31463,0,0,0,311.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:52,48,1.0,314.62,0.31462,0,0,0,313.6875,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:44:53,48,1.0,314.63,0.31463,0,0,0,312.125,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:54,48,1.0,314.63,0.31463,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:44:55,48,1.0,314.62,0.31462,0,0,0,312.25,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:44:56,48,1.0,314.62,0.31462,0,0,0,312.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:57,48,1.0,314.62,0.31462,0,0,0,311.875,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:44:58,48,1.0,314.62,0.31462,0,0,0,312.5,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:44:59,48,1.0,314.62,0.31462,0,0,0,312.5,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:45:00,48,1.0,314.62,0.31462,0,0,0,311.75,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:02,48,1.0,314.63,0.31463,0,0,0,311.875,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:03,48,1.0,314.63,0.31463,0,0,0,311.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:04,48,1.0,314.62,0.31462,0,0,0,312.8125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:05,48,1.0,314.62,0.31462,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:06,48,1.0,314.62,0.31462,0,0,0,311.875,0.0,0,17737,0,250,-100,26,31,0,0,0,0,0,1,0,
14:45:07,48,0.9,314.62,0.283158,0,0,0,311.625,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:45:08,48,1.0,314.62,0.31462,0,0,0,312.5,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:09,48,1.0,314.63,0.31463,0,0,0,312.5,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:10,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:11,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:12,48,0.9,314.63,0.283167,0,0,0,312.625,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:45:13,48,1.0,314.62,0.31462,0,0,0,311.625,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:14,48,0.9,314.62,0.283158,0,0,0,311.875,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:15,48,1.0,314.62,0.31462,0,0,0,311.75,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:16,48,1.0,314.62,0.31462,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:17,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:18,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:45:19,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:45:20,48,1.0,314.63,0.31463,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:21,48,1.0,314.63,0.31463,0,0,0,311.875,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:22,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:45:23,48,1.0,314.62,0.31462,0,0,0,312.5,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:24,48,0.9,314.61,0.283149,0,0,0,311.75,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:25,48,1.0,314.61,0.31461,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:26,48,1.0,314.62,0.31462,0,0,0,311.75,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:27,48,1.0,314.62,0.31462,0,0,0,312.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:28,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:29,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:30,48,1.0,314.62,0.31462,0,0,0,312.0,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:31,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:32,48,1.0,314.62,0.31462,0,0,0,312.0,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:45:33,48,0.9,314.62,0.283158,0,0,0,311.75,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:34,48,1.0,314.62,0.31462,0,0,0,312.8125,0.0,0,17737,0,250,-100,26,31,0,0,0,0,0,1,0,
14:45:35,48,0.9,314.62,0.283158,0,0,0,312.375,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:45:36,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:45:37,48,1.0,314.62,0.31462,0,0,0,311.875,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:45:38,48,1.0,314.61,0.31461,0,0,0,312.625,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:45:39,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:40,48,0.9,314.63,0.283167,0,0,0,312.625,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:41,48,1.0,314.62,0.31462,0,0,0,312.5,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:42,48,1.0,314.61,0.31461,0,0,0,312.5,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:45:43,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:44,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:45,48,0.9,314.62,0.283158,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:46,48,1.0,314.62,0.31462,0,0,0,312.5,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:45:47,48,0.9,314.62,0.283158,0,0,0,312.625,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:48,48,1.0,314.61,0.31461,0,0,0,312.5,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:49,48,0.9,314.62,0.283158,0,0,0,312.125,0.0,0,17737,0,250,-100,35,31,0,0,0,0,0,1,0,
14:45:50,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:45:51,48,0.9,314.62,0.283158,0,0,0,312.125,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:45:52,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:45:53,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,35,31,0,0,0,0,0,1,0,
14:45:54,48,0.9,314.61,0.283149,0,0,0,312.375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:55,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:45:56,48,1.0,314.62,0.31462,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:45:57,48,0.9,314.62,0.283158,0,0,0,312.5,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:45:58,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:45:59,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:00,48,0.9,314.61,0.283149,0,0,0,312.5,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:01,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:02,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,24,31,0,0,0,0,0,1,0,
14:46:03,48,0.9,314.62,0.283158,0,0,0,312.8125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:04,48,0.9,314.61,0.283149,0,0,0,312.375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:05,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:06,48,1.0,314.61,0.31461,0,0,0,312.8125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:07,48,1.0,314.61,0.31461,0,0,0,312.8125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:08,48,0.9,314.61,0.283149,0,0,0,312.125,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:09,48,1.0,314.62,0.31462,0,0,0,312.375,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:46:10,48,0.9,314.62,0.283158,0,0,0,312.125,0.0,0,17737,0,250,-100,34,31,0,0,0,0,0,1,0,
14:46:11,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:46:12,48,1.0,314.63,0.31463,0,0,0,312.625,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:13,48,0.9,314.61,0.283149,0,0,0,311.4375,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:14,48,0.9,314.61,0.283149,0,0,0,311.5,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:46:15,48,0.9,314.61,0.283149,0,0,0,311.5,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:46:16,48,0.9,314.61,0.283149,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:17,48,0.9,314.61,0.283149,0,0,0,311.875,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:18,48,0.9,314.61,0.283149,0,0,0,312.125,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:46:19,48,1.0,314.6,0.3146,0,0,0,312.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:20,48,1.0,314.61,0.31461,0,0,0,312.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:21,48,1.0,314.62,0.31462,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:22,48,1.0,314.61,0.31461,0,0,0,313.0625,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:23,48,1.0,314.61,0.31461,0,0,0,311.875,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:24,48,0.9,314.62,0.283158,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:25,48,0.9,314.62,0.283158,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:26,48,1.0,314.62,0.31462,0,0,0,312.125,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:27,48,1.0,314.61,0.31461,0,0,0,312.5,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:28,48,0.9,314.62,0.283158,0,0,0,312.0,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:29,48,1.0,314.61,0.31461,0,0,0,311.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:30,48,0.9,314.61,0.283149,0,0,0,312.5,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:31,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:32,48,0.9,314.61,0.283149,0,0,0,311.4375,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:33,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:34,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:35,48,1.0,314.61,0.31461,0,0,0,311.875,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:36,48,0.9,314.61,0.283149,0,0,0,311.875,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:37,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:46:38,48,1.0,314.63,0.31463,0,0,0,312.125,0.0,0,17737,0,250,-100,25,31,0,0,0,0,0,1,0,
14:46:39,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,26,31,0,0,0,0,0,1,0,
14:46:40,48,0.9,314.62,0.283158,0,0,0,312.625,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:46:41,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:42,48,0.9,314.6,0.28314,0,0,0,312.125,0.0,0,17737,0,250,-100,26,31,0,0,0,0,0,1,0,
14:46:43,48,1.0,314.61,0.31461,0,0,0,312.9375,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:46:44,48,0.9,314.61,0.283149,0,0,0,312.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:45,48,0.9,314.62,0.283158,0,0,0,311.75,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:46,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:47,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:48,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:49,48,0.9,314.6,0.28314,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:50,48,1.0,314.62,0.31462,0,0,0,312.375,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:51,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:52,48,1.0,314.62,0.31462,0,0,0,312.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:46:53,48,0.9,314.61,0.283149,0,0,0,312.8125,0.0,0,17737,0,250,-100,25,31,0,0,0,0,0,1,0,
14:46:54,48,1.0,314.61,0.31461,0,0,0,312.0,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:55,48,0.9,314.61,0.283149,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:46:56,48,0.9,314.6,0.28314,0,0,0,312.25,0.0,0,17737,0,250,-100,33,31,0,0,0,0,0,1,0,
14:46:57,48,0.9,314.6,0.28314,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:46:58,48,0.9,314.61,0.283149,0,0,0,312.375,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:46:59,48,1.0,314.61,0.31461,0,0,0,312.75,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:00,48,1.0,314.61,0.31461,0,0,0,311.75,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:01,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,26,31,0,0,0,0,0,1,0,
14:47:02,48,1.0,314.61,0.31461,0,0,0,312.5,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:47:03,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,22,31,0,0,0,0,0,1,0,
14:47:04,48,0.9,314.61,0.283149,0,0,0,312.125,0.0,0,17737,0,250,-100,23,31,0,0,0,0,0,1,0,
14:47:05,48,1.0,314.62,0.31462,0,0,0,311.75,0.0,0,17737,0,250,-100,26,31,0,0,0,0,0,1,0,
14:47:06,48,0.9,314.62,0.283158,0,0,0,312.375,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:07,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:08,48,0.9,314.61,0.283149,0,0,0,311.875,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:09,48,1.0,314.61,0.31461,0,0,0,312.5,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:10,48,0.9,314.61,0.283149,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:11,48,0.9,314.61,0.283149,0,0,0,312.8125,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:47:12,48,1.0,314.61,0.31461,0,0,0,312.5,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:47:13,48,1.0,314.6,0.3146,0,0,0,312.5,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:14,48,1.0,314.61,0.31461,0,0,0,312.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:15,48,1.0,314.6,0.3146,0,0,0,312.9375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:16,48,1.0,314.61,0.31461,0,0,0,312.625,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:17,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:18,48,0.9,314.62,0.283158,0,0,0,312.625,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:19,48,1.0,314.61,0.31461,0,0,0,313.0625,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:20,48,0.9,314.61,0.283149,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:21,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:22,48,0.9,314.6,0.28314,0,0,0,312.0,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:23,48,1.0,314.61,0.31461,0,0,0,311.5,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:24,48,0.9,314.61,0.283149,0,0,0,311.875,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:25,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:26,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:27,48,1.0,314.61,0.31461,0,0,0,312.9375,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:28,48,1.0,314.61,0.31461,0,0,0,312.0,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:29,48,0.9,314.6,0.28314,0,0,0,312.0,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:47:30,48,0.9,314.62,0.283158,0,0,0,311.4375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:31,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:32,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:33,48,0.9,314.61,0.283149,0,0,0,312.125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:34,48,0.9,314.61,0.283149,0,0,0,312.5,0.0,0,17737,0,250,-100,25,31,0,0,0,0,0,1,0,
14:47:35,48,0.9,314.6,0.28314,0,0,0,312.75,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:47:36,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,27,31,0,0,0,0,0,1,0,
14:47:37,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,28,31,0,0,0,0,0,1,0,
14:47:38,48,1.0,314.61,0.31461,0,0,0,312.125,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:39,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:40,48,1.0,314.61,0.31461,0,0,0,311.875,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:41,48,0.9,314.6,0.28314,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:42,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:43,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:44,48,0.9,314.62,0.283158,0,0,0,312.125,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:45,48,0.9,314.61,0.283149,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:46,48,0.9,314.61,0.283149,0,0,0,312.25,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:47,48,0.9,314.61,0.283149,0,0,0,312.25,0.0,0,17737,0,250,-100,32,31,0,0,0,0,0,1,0,
14:47:48,48,1.0,314.6,0.3146,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:49,48,1.0,314.61,0.31461,0,0,0,312.0,0.0,0,17737,0,250,-100,29,31,0,0,0,0,0,1,0,
14:47:50,48,1.0,314.6,0.3146,0,0,0,311.75,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:51,48,1.0,314.61,0.31461,0,0,0,312.0,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:52,48,0.9,314.61,0.283149,0,0,0,312.625,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:53,48,0.9,314.61,0.283149,0,0,0,312.375,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
14:47:54,48,1.0,314.61,0.31461,0,0,0,312.375,0.0,0,17737,0,250,-100,30,31,0,0,0,0,0,1,0,
14:47:55,48,1.0,314.61,0.31461,0,0,0,312.25,0.0,0,17737,0,250,-100,31,31,0,0,0,0,0,1,0,
